base_mae,corr_mae,delta_pct,final_lr_ratio,gate_mode,gate_sign,gate_tau,route,scale,shrink_gate,tail_config_id,test_curve,test_label,threshold,win
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,nonpos,0.3,joint,400,1,116,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,late_lr,nonpos,0.3,joint,25,0,117,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,late_lr,nonpos,0.3,joint,25,0,117,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018449872239783378,-58.88321659173309,0.1,late_lr,nonpos,0.3,tail_gate,25,0,117,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0022990736681175123,-21.439015777195625,0.3,late_lr,nonpos,0.3,tail_gate,25,0,117,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,late_lr,nonpos,0.3,joint,25,0,117,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,late_lr,nonpos,0.3,joint,100,0,117,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,late_lr,nonpos,0.3,joint,100,0,117,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003022835817234358,-46.68155432650391,0.1,late_lr,nonpos,0.3,tail_gate,100,0,117,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004401611696853236,-10.801466736917275,0.3,late_lr,nonpos,0.3,tail_gate,100,0,117,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,late_lr,nonpos,0.3,joint,100,0,117,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,late_lr,nonpos,0.3,joint,400,0,117,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,late_lr,nonpos,0.3,joint,400,0,117,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028069927467230422,-65.65784453928535,0.1,late_lr,nonpos,0.3,tail_gate,400,0,117,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.0054316807835115355,-18.77624854971779,0.3,late_lr,nonpos,0.3,tail_gate,400,0,117,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,nonpos,0.3,joint,400,0,117,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,late_lr,signed,0.3,joint,25,1,118,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,late_lr,signed,0.3,joint,25,1,118,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018445018877904069,-58.89403263569264,0.1,late_lr,signed,0.3,tail_gate,25,1,118,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0022994470593613453,-21.426256732532334,0.3,late_lr,signed,0.3,tail_gate,25,1,118,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,late_lr,signed,0.3,joint,25,1,118,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,late_lr,signed,0.3,joint,100,1,118,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,late_lr,signed,0.3,joint,100,1,118,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.0030224601105021784,-46.688181249102435,0.1,late_lr,signed,0.3,tail_gate,100,1,118,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004402790209987246,-10.777584202467438,0.3,late_lr,signed,0.3,tail_gate,100,1,118,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,late_lr,signed,0.3,joint,100,1,118,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,late_lr,signed,0.3,joint,400,1,118,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,late_lr,signed,0.3,joint,400,1,118,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028065077780932207,-65.66377788845355,0.1,late_lr,signed,0.3,tail_gate,400,1,118,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.0054316167631617476,-18.77720589113496,0.3,late_lr,signed,0.3,tail_gate,400,1,118,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,signed,0.3,joint,400,1,118,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,lr,signed,0.3,joint,25,1,22,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,lr,signed,0.3,joint,25,1,22,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018435034696442972,-58.91628305679634,0.1,lr,signed,0.3,tail_gate,25,1,22,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.002300323537844213,-21.39630683870376,0.3,lr,signed,0.3,tail_gate,25,1,22,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,lr,signed,0.3,joint,25,1,22,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,lr,signed,0.3,joint,100,1,22,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,lr,signed,0.3,joint,100,1,22,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003021691118661046,-46.70174515140604,0.1,lr,signed,0.3,tail_gate,100,1,22,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004404315580123233,-10.746672620941366,0.3,lr,signed,0.3,tail_gate,100,1,22,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,lr,signed,0.3,joint,100,1,22,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,lr,signed,0.3,joint,400,1,22,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,lr,signed,0.3,joint,400,1,22,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028051543755259235,-65.68033609346541,0.1,lr,signed,0.3,tail_gate,400,1,22,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005431552863000822,-18.77816143528337,0.3,lr,signed,0.3,tail_gate,400,1,22,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,lr,signed,0.3,joint,400,1,22,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,late_lr,signed,0.3,joint,25,0,119,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,late_lr,signed,0.3,joint,25,0,119,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018442550884095312,-58.8995327261848,0.1,late_lr,signed,0.3,tail_gate,25,0,119,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0022995958433220665,-21.421172678657552,0.3,late_lr,signed,0.3,tail_gate,25,0,119,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,late_lr,signed,0.3,joint,25,0,119,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,late_lr,signed,0.3,joint,100,0,119,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,late_lr,signed,0.3,joint,100,0,119,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.0030222402483442716,-46.69205929912923,0.1,late_lr,signed,0.3,tail_gate,100,0,119,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004403261076033457,-10.768042115709664,0.3,late_lr,signed,0.3,tail_gate,100,0,119,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,late_lr,signed,0.3,joint,100,0,119,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,late_lr,signed,0.3,joint,400,0,119,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,late_lr,signed,0.3,joint,400,0,119,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028062598340931576,-65.6668113595609,0.1,late_lr,signed,0.3,tail_gate,400,0,119,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005431593262963325,-18.777557306166848,0.3,late_lr,signed,0.3,tail_gate,400,0,119,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,signed,0.3,joint,400,0,119,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,lr,signed,0.3,joint,25,0,23,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,lr,signed,0.3,joint,25,0,23,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018428333020861665,-58.93121819237711,0.1,lr,signed,0.3,tail_gate,25,0,23,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0023007964782684022,-21.380146127666833,0.3,lr,signed,0.3,tail_gate,25,0,23,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,lr,signed,0.3,joint,25,0,23,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,lr,signed,0.3,joint,100,0,23,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,lr,signed,0.3,joint,100,0,23,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003021168585391475,-46.71096188146705,0.1,lr,signed,0.3,tail_gate,100,0,23,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004405335148499769,-10.726011097387754,0.3,lr,signed,0.3,tail_gate,100,0,23,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,lr,signed,0.3,joint,100,0,23,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,lr,signed,0.3,joint,400,0,23,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,lr,signed,0.3,joint,400,0,23,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028043108493883808,-65.69065621480684,0.1,lr,signed,0.3,tail_gate,400,0,23,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005431496097785138,-18.77901028556628,0.3,lr,signed,0.3,tail_gate,400,0,23,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,lr,signed,0.3,joint,400,0,23,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,high_lr,signed,0.3,joint,25,1,70,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,high_lr,signed,0.3,joint,25,1,70,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018450619131974001,-58.881552092161925,0.1,high_lr,signed,0.3,tail_gate,25,1,70,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0022997420703940517,-21.416175995491415,0.3,high_lr,signed,0.3,tail_gate,25,1,70,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,high_lr,signed,0.3,joint,25,1,70,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,high_lr,signed,0.3,joint,100,1,70,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,high_lr,signed,0.3,joint,100,1,70,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003022896700440419,-46.68048043492955,0.1,high_lr,signed,0.3,tail_gate,100,1,70,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004402911775431391,-10.775120682270744,0.3,high_lr,signed,0.3,tail_gate,100,1,70,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,high_lr,signed,0.3,joint,100,1,70,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,high_lr,signed,0.3,joint,400,1,70,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,high_lr,signed,0.3,joint,400,1,70,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028071122825911086,-65.65638207759248,0.1,high_lr,signed,0.3,tail_gate,400,1,70,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.0054316160482044675,-18.77721658239514,0.3,high_lr,signed,0.3,tail_gate,400,1,70,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,high_lr,signed,0.3,joint,400,1,70,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,high_lr,signed,0.3,joint,25,0,71,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,high_lr,signed,0.3,joint,25,0,71,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018450619131974001,-58.881552092161925,0.1,high_lr,signed,0.3,tail_gate,25,0,71,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.00229998216052005,-21.407971944937422,0.3,high_lr,signed,0.3,tail_gate,25,0,71,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,high_lr,signed,0.3,joint,25,0,71,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,high_lr,signed,0.3,joint,100,0,71,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,high_lr,signed,0.3,joint,100,0,71,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003022896700440419,-46.68048043492955,0.1,high_lr,signed,0.3,tail_gate,100,0,71,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004403376378316395,-10.76570551829301,0.3,high_lr,signed,0.3,tail_gate,100,0,71,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,high_lr,signed,0.3,joint,100,0,71,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,high_lr,signed,0.3,joint,400,0,71,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,high_lr,signed,0.3,joint,400,0,71,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028071122825911086,-65.65638207759248,0.1,high_lr,signed,0.3,tail_gate,400,0,71,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005431586321612226,-18.777661105082665,0.3,high_lr,signed,0.3,tail_gate,400,0,71,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,high_lr,signed,0.3,joint,400,0,71,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,late_lr,signed,0.1,joint,25,1,114,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,late_lr,signed,0.1,joint,25,1,114,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018406223888883506,-58.98048988266722,0.1,late_lr,signed,0.1,tail_gate,25,1,114,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0023024317346366217,-21.324268253231814,0.3,late_lr,signed,0.1,tail_gate,25,1,114,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,late_lr,signed,0.1,joint,25,1,114,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,late_lr,signed,0.1,joint,100,1,114,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,late_lr,signed,0.1,joint,100,1,114,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.0030194569265400368,-46.74115306451498,0.1,late_lr,signed,0.1,tail_gate,100,1,114,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.0044122105675159645,-10.586680930609937,0.3,late_lr,signed,0.1,tail_gate,100,1,114,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,late_lr,signed,0.1,joint,100,1,114,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,late_lr,signed,0.1,joint,400,1,114,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,late_lr,signed,0.1,joint,400,1,114,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.0028026312169841614,-65.71120567907242,0.1,late_lr,signed,0.1,tail_gate,400,1,114,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005431105021199776,-18.78485832941007,0.3,late_lr,signed,0.1,tail_gate,400,1,114,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,signed,0.1,joint,400,1,114,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,late_lr,signed,0.1,joint,25,0,115,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,late_lr,signed,0.1,joint,25,0,115,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018384028169203522,-59.02995453948498,0.1,late_lr,signed,0.1,tail_gate,25,0,115,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.002303769812176998,-21.278545190941045,0.3,late_lr,signed,0.1,tail_gate,25,0,115,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,late_lr,signed,0.1,joint,25,0,115,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,late_lr,signed,0.1,joint,100,0,115,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,late_lr,signed,0.1,joint,100,0,115,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003017479612492319,-46.77603002046198,0.1,late_lr,signed,0.1,tail_gate,100,0,115,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004416445266459369,-10.5008648794502,0.3,late_lr,signed,0.1,tail_gate,100,0,115,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,late_lr,signed,0.1,joint,100,0,115,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,late_lr,signed,0.1,joint,400,0,115,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,late_lr,signed,0.1,joint,400,0,115,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.002800551357061321,-65.73665172729967,0.1,late_lr,signed,0.1,tail_gate,400,0,115,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005430893673891881,-18.788018754679957,0.3,late_lr,signed,0.1,tail_gate,400,0,115,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,late_lr,signed,0.1,joint,400,0,115,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,high_lr,signed,0.1,joint,25,1,66,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,high_lr,signed,0.1,joint,25,1,66,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.001845658537951684,-58.86825590751681,0.1,high_lr,signed,0.1,tail_gate,25,1,66,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.0023050813328610487,-21.233729595339913,0.3,high_lr,signed,0.1,tail_gate,25,1,66,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,high_lr,signed,0.1,joint,25,1,66,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,high_lr,signed,0.1,joint,100,1,66,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,high_lr,signed,0.1,joint,100,1,66,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.0030233830414288588,-46.67190208428838,0.1,high_lr,signed,0.1,tail_gate,100,1,66,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004413296929925443,-10.564665827917686,0.3,high_lr,signed,0.1,tail_gate,100,1,66,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,high_lr,signed,0.1,joint,100,1,66,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.004701998914275349,0.0016880716653619192,-64.09885037963525,,high_lr,signed,0.1,joint,400,1,66,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0038535563963712593,0.0017262912135956674,-55.20264825444758,,high_lr,signed,0.1,joint,400,1,66,wsdld_20000_24000.csv,WSD linear,0.3,1
0.008173606778800102,0.002808067147507533,-65.64469978185369,0.1,high_lr,signed,0.1,tail_gate,400,1,66,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.006687305974578527,0.005435953328723937,-18.712358169516197,0.3,high_lr,signed,0.1,tail_gate,400,1,66,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0025579541942073844,0.002209451897308993,-13.624258702035885,0.6,high_lr,signed,0.1,joint,400,1,66,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.003408385839825258,0.002028763507484023,-40.477293275340145,,lr,signed,0.1,joint,25,1,18,wsd_20000_24000.csv,WSD sharp,0.3,1
0.0031360955249893426,0.0020975123081057234,-33.11707850120887,,lr,signed,0.1,joint,25,1,18,wsdld_20000_24000.csv,WSD linear,0.3,1
0.004487187642230267,0.0018316592654553199,-59.1802391275768,0.1,lr,signed,0.1,tail_gate,25,1,18,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.002926482771138891,0.002310300736840667,-21.055378845043606,0.3,lr,signed,0.1,tail_gate,25,1,18,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.002504818961791151,0.0022020724852780276,-12.086561189900713,0.6,lr,signed,0.1,joint,25,1,18,wsdcon_18.csv,WSD-con 18e-5,0.3,1
0.0037480705220761528,0.0015664111728033144,-58.20753202008486,,lr,signed,0.1,joint,100,1,18,wsd_20000_24000.csv,WSD sharp,0.3,1
0.003248313740665229,0.0016025684965202782,-50.664602484115804,,lr,signed,0.1,joint,100,1,18,wsdld_20000_24000.csv,WSD linear,0.3,1
0.0056693997340904675,0.003012553457796476,-46.86292025447073,0.1,lr,signed,0.1,tail_gate,100,1,18,wsdcon_3.csv,WSD-con 3e-5,0.3,1
0.004934623402238123,0.004425899575171499,-10.309273587846446,0.3,lr,signed,0.1,tail_gate,100,1,18,wsdcon_9.csv,WSD-con 9e-5,0.3,1
0.0013816404339982303,0.0011986223907813713,-13.246430743723693,0.6,lr,signed,0.1,joint,100,1,18,wsdcon_18.csv,WSD-con 18e-5,0.3,1
